Datetime,Discharge
1/7/2025 21:30,18.30801471
1/7/2025 21:40,17.10471495
1/7/2025 21:50,14.39899742
1/7/2025 22:00,11.82398146
1/7/2025 22:10,12.49049443
1/7/2025 22:20,16.38227992
1/7/2025 22:30,16.05715164
1/7/2025 22:40,13.67981367
1/7/2025 22:50,9.720726632
1/7/2025 23:00,6.95908704
1/7/2025 23:10,7.783612353
1/7/2025 23:20,11.63345629
1/7/2025 23:30,10.63303658
1/7/2025 23:40,8.544087394
1/7/2025 23:50,7.192854272
1/8/2025 0:00,5.593873401
1/8/2025 0:10,6.549100281
1/8/2025 0:20,14.13174198
1/8/2025 0:30,16.18167577
1/8/2025 0:40,15.57336076
1/8/2025 0:50,14.1688066
1/8/2025 1:00,12.12635076
1/8/2025 1:10,11.89095789
1/8/2025 1:20,13.89309782
1/8/2025 1:30,14.13856967
1/8/2025 1:40,12.56852522
1/8/2025 1:50,10.00261285
1/8/2025 2:00,7.706231822
1/8/2025 2:10,6.863174198
1/8/2025 2:20,8.736238207
1/8/2025 2:30,8.204653472
1/8/2025 2:40,6.640136199
1/8/2025 2:50,5.071717387
1/8/2025 3:00,3.448677023
1/8/2025 3:10,2.991340761
1/8/2025 3:20,5.723599584
1/8/2025 3:30,6.288672531
1/8/2025 3:40,5.410826181
1/8/2025 3:50,4.811614764
1/8/2025 4:00,4.208826937
1/8/2025 4:10,3.112819512
1/8/2025 4:20,2.208578202
1/8/2025 4:30,1.748821608
1/8/2025 4:40,1.68967737
1/8/2025 4:50,1.886062382
1/8/2025 5:00,2.641213405
1/8/2025 5:10,4.106086401
1/8/2025 5:20,3.534185761
1/8/2025 5:30,3.977660732
1/8/2025 5:40,5.654997517
1/8/2025 5:50,8.41663711
1/8/2025 6:00,10.81348277
1/8/2025 6:10,10.79364995
1/8/2025 6:20,6.729546476
1/8/2025 6:30,7.659088222
1/8/2025 6:40,13.31827103
1/8/2025 6:50,19.41084983
1/8/2025 7:00,22.73593672
1/8/2025 7:10,17.86616538
1/8/2025 7:20,9.048036225
1/8/2025 7:30,9.097455723
1/8/2025 7:40,14.43541179
1/8/2025 7:50,19.97299662
1/8/2025 8:00,22.68651723
1/8/2025 8:10,22.92789246
1/8/2025 8:20,18.3092502
1/8/2025 8:30,16.405299
1/8/2025 8:40,16.84890402
1/8/2025 8:50,18.02131659
1/8/2025 9:00,18.17893878
1/8/2025 9:10,16.8660708
1/8/2025 9:20,14.15996311
1/8/2025 9:30,12.9438533
1/8/2025 9:40,13.47524296
1/8/2025 9:50,13.13736965
1/8/2025 10:00,11.65088317
1/8/2025 10:10,11.70121302
1/8/2025 10:20,13.71479747
1/8/2025 10:30,12.76711357
1/8/2025 10:40,11.61654962
1/8/2025 10:50,9.988047102
1/8/2025 11:00,8.362275661
1/8/2025 11:10,6.531673406
1/8/2025 11:20,4.249272895
1/8/2025 11:30,4.341349223
1/8/2025 11:40,5.996382209
1/8/2025 11:50,7.295984961
1/8/2025 12:00,7.272185571
1/8/2025 12:10,10.70475988
1/8/2025 12:20,20.20695893
1/8/2025 12:30,17.90309995
1/8/2025 12:40,12.72107541
1/8/2025 12:50,9.062992126
1/8/2025 13:00,8.480882457
1/8/2025 13:10,10.57210754
1/8/2025 13:20,18.16723416
1/8/2025 13:30,20.22607647
1/8/2025 13:40,20.32790665
1/8/2025 13:50,21.56976662
1/8/2025 14:00,21.38990565
1/8/2025 14:10,19.94516564
1/8/2025 14:20,18.9350571
1/8/2025 14:30,18.10519969
1/8/2025 14:40,17.6206285
1/8/2025 14:50,17.41384692
1/8/2025 15:00,15.01244946
1/8/2025 15:10,12.52287721
1/8/2025 15:20,11.00361779
1/8/2025 15:30,10.17922253
1/8/2025 15:40,11.31105909
1/8/2025 15:50,14.3819607
1/8/2025 16:00,15.65308222
1/8/2025 16:10,19.6786905
1/8/2025 16:20,21.93299993
1/8/2025 16:30,25.11392495
1/8/2025 16:40,29.05330921
1/8/2025 16:50,31.07820813
1/8/2025 17:00,29.25814003
1/8/2025 17:10,20.33102788
1/8/2025 17:20,10.62399801
1/8/2025 17:30,8.560083706
1/8/2025 17:40,9.762928283
1/8/2025 17:50,12.83851174
1/8/2025 18:00,16.35340853
1/8/2025 18:10,15.69521884
1/8/2025 18:20,11.98719586
1/8/2025 18:30,11.94427892
1/8/2025 18:40,12.7998865
1/8/2025 18:50,13.09445272
1/8/2025 19:00,12.75931049
1/8/2025 19:10,13.52050082
1/8/2025 19:20,15.26097751
1/8/2025 19:30,13.82950273
1/8/2025 19:40,11.58533731
1/8/2025 19:50,9.721181812
1/8/2025 20:00,8.574519401
1/8/2025 20:10,9.605696247
1/8/2025 20:20,14.31446407
1/8/2025 20:30,14.7038377
1/8/2025 20:40,12.88025821
1/8/2025 20:50,10.57717954
1/8/2025 21:00,8.21635809
1/8/2025 21:10,7.777044761
1/8/2025 21:20,10.94587501
1/8/2025 21:30,11.46751082
1/8/2025 21:40,10.66457402
1/8/2025 21:50,8.638114492
1/8/2025 22:00,6.320209974
1/8/2025 22:10,6.710363907
1/8/2025 22:20,12.21348514
1/8/2025 22:30,12.16276513
1/8/2025 22:40,9.172625381
1/8/2025 22:50,5.352628219
1/8/2025 23:00,3.094807406
1/8/2025 23:10,5.008512449
1/8/2025 23:20,13.09172164
1/8/2025 23:30,15.65386252
1/8/2025 23:40,13.78892672
1/8/2025 23:50,10.45662198
1/9/2025 0:00,7.72827552
1/9/2025 0:10,10.32084841
1/9/2025 0:20,18.09739661
1/9/2025 0:30,17.58824573
1/9/2025 0:40,15.17358303
1/9/2025 0:50,13.51308789
1/9/2025 1:00,11.68716748
1/9/2025 1:10,9.1546783
1/9/2025 1:20,9.428956516
1/9/2025 1:30,9.062601972
1/9/2025 1:40,7.376746826
1/9/2025 1:50,5.910548344
1/9/2025 2:00,4.932432432
1/9/2025 2:10,5.395545151
1/9/2025 2:20,9.159750301
1/9/2025 2:30,10.21784777
1/9/2025 2:40,9.198375541
1/9/2025 2:50,7.496524083
1/9/2025 3:00,4.842306874
1/9/2025 3:10,2.929811147
1/9/2025 3:20,2.99215767
1/9/2025 3:30,2.866092216
1/9/2025 3:40,2.595531833
1/9/2025 3:50,2.447507855
1/9/2025 4:00,2.214786713
1/9/2025 4:10,1.837374584
1/9/2025 4:20,1.165286907
1/9/2025 4:30,1
1/9/2025 4:40,1
1/9/2025 4:50,1
1/9/2025 5:00,1.298018341
1/9/2025 5:10,1.629748898
1/9/2025 5:20,1.521524745
1/9/2025 5:30,2.016571823
1/9/2025 5:40,2.839232236
1/9/2025 5:50,4.219231042
1/9/2025 6:00,6.269489962
1/9/2025 6:10,6.975668582
1/9/2025 6:20,2.63160655
1/9/2025 6:30,1.838158817
1/9/2025 6:40,3.289884373
1/9/2025 6:50,9.402426048
1/9/2025 7:00,15.14276087
1/9/2025 7:10,14.77757679
1/9/2025 7:20,9.465240831
1/9/2025 7:30,9.232318933
1/9/2025 7:40,13.49475066
1/9/2025 7:50,18.57065333
1/9/2025 8:00,22.26463077
1/9/2025 8:10,24.32152231
1/9/2025 8:20,24.73820671
1/9/2025 8:30,26.02610485
1/9/2025 8:40,25.62073491
1/9/2025 8:50,24.18535859
1/9/2025 9:00,24.62935376
1/9/2025 9:10,24.00705824
1/9/2025 9:20,23.0207491
1/9/2025 9:30,22.29896432
1/9/2025 9:40,21.07544158
1/9/2025 9:50,19.08409591
1/9/2025 10:00,17.1785841
1/9/2025 10:10,14.25438036
1/9/2025 10:20,15.0815067
1/9/2025 10:30,17.17234163
1/9/2025 10:40,15.43459601
1/9/2025 10:50,13.18769951
1/9/2025 11:00,10.09846067
1/9/2025 11:10,7.285840959
1/9/2025 11:20,5.911718805
1/9/2025 11:30,6.073632688
1/9/2025 11:40,7.018195361
1/9/2025 11:50,7.952614031
1/9/2025 12:00,8.531992623
1/9/2025 12:10,12.14403774
1/9/2025 12:20,22.96495708
1/9/2025 12:30,21.42697028
1/9/2025 12:40,17.0751933
1/9/2025 12:50,15.51106618
1/9/2025 13:00,13.00393701
1/9/2025 13:10,12.08278357
1/9/2025 13:20,15.12520394
1/9/2025 13:30,18.08686245
1/9/2025 13:40,18.54763425
1/9/2025 13:50,17.49694971
1/9/2025 14:00,14.71086047
1/9/2025 14:10,12.04962049
1/9/2025 14:20,10.12538129
1/9/2025 14:30,8.25303256
1/9/2025 14:40,7.165673548
1/9/2025 14:50,7.044335674
1/9/2025 15:00,6.436085692
1/9/2025 15:10,5.366283606
1/9/2025 15:20,6.680712208
1/9/2025 15:30,7.522664397
1/9/2025 15:40,8.417287366
1/9/2025 15:50,11.31300986
1/9/2025 16:00,14.70578847
1/9/2025 16:10,14.30900192
1/9/2025 16:20,11.66375825
1/9/2025 16:30,11.68950841
1/9/2025 16:40,13.61647868
1/9/2025 16:50,15.70536284
1/9/2025 17:00,18.24721572
1/9/2025 17:10,16.41583316
1/9/2025 17:20,12.43119103
1/9/2025 17:30,14.49198411
1/9/2025 17:40,19.02674328
1/9/2025 17:50,24.8213095
1/9/2025 18:00,31.55770731
1/9/2025 18:10,28.9577215
1/9/2025 18:20,22.30520678
1/9/2025 18:30,21.26739732
1/9/2025 18:40,21.99893594
1/9/2025 18:50,22.92750231
1/9/2025 19:00,23.90288714
1/9/2025 19:10,23.86972405
1/9/2025 19:20,23.32741009
1/9/2025 19:30,20.72079166
1/9/2025 19:40,17.56951834
1/9/2025 19:50,14.57196567
1/9/2025 20:00,12.8642619
1/9/2025 20:10,15.77988224
1/9/2025 20:20,22.29272186
1/9/2025 20:30,20.98375541
1/9/2025 20:40,17.87930056
1/9/2025 20:50,14.17634958
1/9/2025 21:00,10.74143435
1/9/2025 21:10,11.23536923
1/9/2025 21:20,15.69521884
1/9/2025 21:30,14.28949422
1/9/2025 21:40,10.97630702
1/9/2025 21:50,7.578846563
1/9/2025 22:00,5.328438675
1/9/2025 22:10,4.927360431
1/9/2025 22:20,7.525395474
1/9/2025 22:30,8.669326807
1/9/2025 22:40,8.455522452
1/9/2025 22:50,6.67095836
1/9/2025 23:00,4.283996595
1/9/2025 23:10,3.639462297
1/9/2025 23:20,8.279563028
1/9/2025 23:30,9.144534298
1/9/2025 23:40,6.878130099
1/9/2025 23:50,3.91452082
1/10/2025 0:00,2.273604188
1/10/2025 0:10,1.923640214
1/10/2025 0:20,8.171100234
1/10/2025 0:30,10.16556714
1/10/2025 0:40,8.282294105
1/10/2025 0:50,6.780981769
1/10/2025 1:00,5.562140881
1/10/2025 1:10,6.111867773
1/10/2025 1:20,10.71568419
1/10/2025 1:30,11.99343832
1/10/2025 1:40,10.31616656
1/10/2025 1:50,8.381393204
1/10/2025 2:00,6.273391502
1/10/2025 2:10,5.832127403
1/10/2025 2:20,8.741505285
1/10/2025 2:30,9.54639285
1/10/2025 2:40,8.225331631
1/10/2025 2:50,6.678761439
1/10/2025 3:00,6.017840675
1/10/2025 3:10,6.039689296
1/10/2025 3:20,6.997907356
1/10/2025 3:30,7.27101511
1/10/2025 3:40,6.285486274
1/10/2025 3:50,5.417003618
1/10/2025 4:00,5.591402426
1/10/2025 4:10,5.561750727
1/10/2025 4:20,3.701106618
1/10/2025 4:30,3.077250479
1/10/2025 4:40,3.527878272
1/10/2025 4:50,4.272682131
1/10/2025 5:00,5.944101582
1/10/2025 5:10,5.901184649
1/10/2025 5:20,3.011704618
1/10/2025 5:30,2.548085736
1/10/2025 5:40,3.401078244
1/10/2025 5:50,5.831737249
1/10/2025 6:00,8.059516209
1/10/2025 6:10,6.367028446
1/10/2025 6:20,2.29124943
1/10/2025 6:30,3.384301624
1/10/2025 6:40,9.41452082
1/10/2025 6:50,16.88206711
1/10/2025 7:00,23.65943108
1/10/2025 7:10,18.99045896
1/10/2025 7:20,8.69039512
1/10/2025 7:30,8.374760587
1/10/2025 7:40,14.33085054
1/10/2025 7:50,20.22178478
1/10/2025 8:00,23.28449315
1/10/2025 8:10,21.6224374
1/10/2025 8:20,17.62374973
1/10/2025 8:30,17.41618784
1/10/2025 8:40,17.25427396
1/10/2025 8:50,15.62616159
1/10/2025 9:00,16.17900972
1/10/2025 9:10,16.09863801
1/10/2025 9:20,14.68979215
1/10/2025 9:30,13.90948429
1/10/2025 9:40,12.87206498
1/10/2025 9:50,10.82492729
1/10/2025 10:00,9.025147194
1/10/2025 10:10,9.203447542
1/10/2025 10:20,12.23845499
1/10/2025 10:30,13.40735618
1/10/2025 10:40,13.36170816
1/10/2025 10:50,12.16588636
1/10/2025 11:00,9.618961481
1/10/2025 11:10,8.567886784
1/10/2025 11:20,10.53504292
1/10/2025 11:30,12.58881322
1/10/2025 11:40,13.5536639
1/10/2025 11:50,13.7069944
1/10/2025 12:00,12.46474427
1/10/2025 12:10,13.36287863
1/10/2025 12:20,16.29995744
1/10/2025 12:30,16.9803859
1/10/2025 12:40,14.6648223
1/10/2025 12:50,10.85301837
1/10/2025 13:00,8.724338512
1/10/2025 13:10,9.059480741
1/10/2025 13:20,13.22281336
1/10/2025 13:30,17.26753919
1/10/2025 13:40,18.89604171
1/10/2025 13:50,19.22611194
1/10/2025 14:00,17.76771654
1/10/2025 14:10,15.50326311
1/10/2025 14:20,13.78307441
1/10/2025 14:30,14.02106831
1/10/2025 14:40,13.95747322
1/10/2025 14:50,12.38476272
1/10/2025 15:00,9.962687097
1/10/2025 15:10,6.348301057
1/10/2025 15:20,5.038944456
1/10/2025 15:30,6.697878981
1/10/2025 15:40,9.496453146
1/10/2025 15:50,11.9614457
1/10/2025 16:00,12.86114067
1/10/2025 16:10,11.7191601
1/10/2025 16:20,9.01383273
1/10/2025 16:30,10.35089026
1/10/2025 16:40,12.44055473
1/10/2025 16:50,14.87667589
1/10/2025 17:00,16.08732354
1/10/2025 17:10,13.55600482
1/10/2025 17:20,8.862453004
1/10/2025 17:30,8.468787685
1/10/2025 17:40,11.2025963
1/10/2025 17:50,16.22036604
1/10/2025 18:00,21.42658012
1/10/2025 18:10,21.93729162
1/10/2025 18:20,18.21483294
1/10/2025 18:30,17.54025679
1/10/2025 18:40,18.8250337
1/10/2025 18:50,20.14570476
1/10/2025 19:00,20.11800383
1/10/2025 19:10,20.56941193
1/10/2025 19:20,21.89164361
1/10/2025 19:30,21.35947365
1/10/2025 19:40,19.07590267
1/10/2025 19:50,16.39281407
1/10/2025 20:00,14.3175853
1/10/2025 20:10,13.42257218
1/10/2025 20:20,15.32964461
1/10/2025 20:30,15.01908207
1/10/2025 20:40,12.80222742
1/10/2025 20:50,10.25803362
1/10/2025 21:00,9.195644463
1/10/2025 21:10,10.08909697
1/10/2025 21:20,13.20057459
1/10/2025 21:30,14.72958786
1/10/2025 21:40,14.20248989
1/10/2025 21:50,11.11949351
1/10/2025 22:00,7.772753068
1/10/2025 22:10,7.262041569
1/10/2025 22:20,12.0308931
1/10/2025 22:30,15.75647301
1/10/2025 22:40,14.86380081
1/10/2025 22:50,11.6243527
1/10/2025 23:00,9.12190537
1/10/2025 23:10,8.995495495
1/10/2025 23:20,13.67773285
1/10/2025 23:30,14.26530467
1/10/2025 23:40,12.24079591
1/10/2025 23:50,9.729375044
1/11/2025 0:00,7.485599773
1/11/2025 0:10,7.940519259
1/11/2025 0:20,14.669114
1/11/2025 0:30,16.89377172
1/11/2025 0:40,16.00539122
1/11/2025 0:50,14.49081365
1/11/2025 1:00,11.65829609
1/11/2025 1:10,11.86390721
1/11/2025 1:20,15.30389445
1/11/2025 1:30,14.40927148
1/11/2025 1:40,12.39139533
1/11/2025 1:50,9.409448819
1/11/2025 2:00,6.106795772
1/11/2025 2:10,4.549691424
1/11/2025 2:20,7.429027453
1/11/2025 2:30,7.606157338
1/11/2025 2:40,5.3011279
1/11/2025 2:50,3.838050649
1/11/2025 3:00,3.507590267
1/11/2025 3:10,3.571965666
1/11/2025 3:20,6.463396467
1/11/2025 3:30,7.390402213
1/11/2025 3:40,7.049017521
1/11/2025 3:50,6.233595801
1/11/2025 4:00,5.043626303
1/11/2025 4:10,3.397957012
1/11/2025 4:20,2.37633871
1/11/2025 4:30,1.722876567
1/11/2025 4:40,1.173521353
1/11/2025 4:50,1
1/11/2025 5:00,1
1/11/2025 5:10,1
1/11/2025 5:20,1
1/11/2025 5:30,1.055886404
1/11/2025 5:40,1.209203954
1/11/2025 5:50,1.605829792
1/11/2025 6:00,1.831884953
1/11/2025 6:10,1.707780081
1/11/2025 6:20,2.165968209
1/11/2025 6:30,3.927786054
1/11/2025 6:40,5.877775413
1/11/2025 6:50,7.85429524
1/11/2025 7:00,9.060651202
1/11/2025 7:10,8.856990849
1/11/2025 7:20,12.49010428
1/11/2025 7:30,13.98205292
1/11/2025 7:40,14.95431652
1/11/2025 7:50,17.53245371
1/11/2025 8:00,19.33418458
1/11/2025 8:10,15.20713627
1/11/2025 8:20,9.56824147
1/11/2025 8:30,8.268638717
1/11/2025 8:40,9.625984252
1/11/2025 8:50,10.69266511
1/11/2025 9:00,12.37422856
1/11/2025 9:10,13.19316167
1/11/2025 9:20,13.82247996
1/11/2025 9:30,13.56224729
1/11/2025 9:40,12.8888416
1/11/2025 9:50,12.25093992
1/11/2025 10:00,11.62591331
1/11/2025 10:10,11.63020501
1/11/2025 10:20,14.09831879
1/11/2025 10:30,13.90753352
1/11/2025 10:40,11.53578776
1/11/2025 10:50,9.474604526
1/11/2025 11:00,8.366567355
1/11/2025 11:10,8.506242463
1/11/2025 11:20,9.729375044
1/11/2025 11:30,10.32474995
1/11/2025 11:40,10.88852238
1/11/2025 11:50,11.86468752
1/11/2025 12:00,11.90409307
1/11/2025 12:10,12.50102859
1/11/2025 12:20,14.29027453
1/11/2025 12:30,13.35390509
1/11/2025 12:40,11.89902107
1/11/2025 12:50,10.23033269
1/11/2025 13:00,8.148471306
1/11/2025 13:10,7.696673051
1/11/2025 13:20,11.82020997
1/11/2025 13:30,12.91459176
1/11/2025 13:40,11.98641555
1/11/2025 13:50,11.02585657
1/11/2025 14:00,9.389160814
1/11/2025 14:10,9.593601475
1/11/2025 14:20,11.64347024
1/11/2025 14:30,12.32194793
1/11/2025 14:40,13.0183727
1/11/2025 14:50,15.25239413
1/11/2025 15:00,17.09157977
1/11/2025 15:10,15.32574307
1/11/2025 15:20,11.77027027
1/11/2025 15:30,11.28647939
1/11/2025 15:40,12.75228772
1/11/2025 15:50,16.34170391
1/11/2025 16:00,20.20969
1/11/2025 16:10,18.87887494
1/11/2025 16:20,14.26140314
1/11/2025 16:30,13.80804426
1/11/2025 16:40,16.32882883
1/11/2025 16:50,21.68408172
1/11/2025 17:00,26.92150812
1/11/2025 17:10,22.52291268
